,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
51505,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,19,AUSTRALIA,59.4,35.64,49
51511,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,27,AUSTRALIA,79.2,47.52,34
51512,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,SOUTH AFRICA,79.2,47.52,35
51514,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,28,AUSTRALIA,79.2,47.52,39
51518,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,UNITED STATES,102.0,0.0,58
51526,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,INDONESIA,21.0,0.0,36
51527,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,29,CHINA,39.0,0.0,36
51529,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,27,CHINA,43.0,0.0,36
51530,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,BRUNEI DARUSSALAM,42.0,0.0,36
51532,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,23,SINGAPORE,47.0,0.0,36
51536,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,AUSTRALIA,81.0,0.0,36
51538,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,CHINA,32.0,0.0,36
51545,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,29,THAILAND,41.0,0.0,66
51546,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,NETHERLANDS,99.0,0.0,36
51552,EPX,Travel Agency,Online,Cancellation Plan,No,28,"KOREA, REPUBLIC OF",50.0,0.0,36
51558,EPX,Travel Agency,Online,Cancellation Plan,No,2,THAILAND,10.0,0.0,23
51567,EPX,Travel Agency,Online,Cancellation Plan,No,11,THAILAND,10.0,0.0,30
51568,EPX,Travel Agency,Online,Cancellation Plan,No,11,CANADA,80.0,0.0,62
51574,EPX,Travel Agency,Online,Cancellation Plan,No,11,MALAYSIA,10.0,0.0,31
51576,EPX,Travel Agency,Online,Cancellation Plan,No,27,UNITED STATES,80.0,0.0,37
51577,EPX,Travel Agency,Online,Cancellation Plan,No,13,"KOREA, REPUBLIC OF",80.0,0.0,36
51578,EPX,Travel Agency,Online,Cancellation Plan,No,24,SOUTH AFRICA,76.0,0.0,36
51579,EPX,Travel Agency,Online,Cancellation Plan,No,12,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,49
51588,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,21,SINGAPORE,46.0,0.0,36
51590,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,17,MALAYSIA,20.0,0.0,21
51591,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,GUAM,27.0,0.0,60
51594,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,23,SINGAPORE,20.0,0.0,36
51598,KML,Travel Agency,Online,Value Plan,No,14,INDONESIA,33.0,12.54,48
51601,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,27,SWITZERLAND,67.0,43.55,45
51605,JZI,Airlines,Online,Basic Plan,No,14,THAILAND,18.0,6.3,42
51606,JZI,Airlines,Online,Basic Plan,No,7,CHINA,22.0,7.7,33
51609,JZI,Airlines,Online,Basic Plan,No,10,UNITED STATES,57.0,19.95,43
51610,JZI,Airlines,Online,Basic Plan,No,14,CHINA,40.0,14.0,26
51613,JZI,Airlines,Online,Basic Plan,No,28,PHILIPPINES,37.0,12.95,55
51615,JZI,Airlines,Online,Value Plan,No,7,MALAYSIA,26.0,9.1,52
51617,ADM,Travel Agency,Online,Value Plan,No,6,FRANCE,58.0,22.04,22
51619,ART,Airlines,Online,24 Protect,No,8,PHILIPPINES,8.63,3.02,48
51621,C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,27.0,6.75,28
51622,C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,26.5,6.63,48
51623,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,32.5,8.13,28
51624,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,33.5,8.38,27
51625,C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,20.0,5.0,45
51626,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,39.0,9.75,35
51628,C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,32.4,8.1,53
51630,C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,32.4,8.1,50
51631,C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,32.4,8.1,57
51632,C2B,Airlines,Online,Bronze Plan,No,24,SINGAPORE,16.0,4.0,26
51635,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,33.5,8.38,32
51640,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,24.0,6.0,35
51643,C2B,Airlines,Online,Bronze Plan,No,29,SINGAPORE,21.0,5.25,71
51644,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,50.0,12.5,29
51645,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,21.0,5.25,43
51646,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,40.2,10.05,39
51648,C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,46.8,11.7,24
51651,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,18.5,4.63,28
51653,C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,58.2,14.55,36
51654,C2B,Airlines,Online,Silver Plan,Yes,27,SINGAPORE,18.5,4.63,28
51655,C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,22.5,5.63,35
51656,C2B,Airlines,Online,Gold Plan,No,11,SINGAPORE,42.5,10.63,51
51666,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,14,AUSTRALIA,99.0,59.4,59
51667,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,13,MALAYSIA,29.7,17.82,33
51668,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,THAILAND,39.6,23.76,27
51670,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,NORWAY,49.5,29.7,53
51671,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,"KOREA, REPUBLIC OF",19.8,11.88,43
51673,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,MALAYSIA,29.7,17.82,32
51674,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,19,THAILAND,19.8,11.88,37
51676,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,6,MALAYSIA,19.8,11.88,26
51678,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,21,NEW ZEALAND,39.6,23.76,50
51679,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,NEW ZEALAND,29.7,17.82,31
51686,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,NORWAY,29.7,17.82,31
51687,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,THAILAND,39.6,23.76,41
51688,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,CANADA,29.7,17.82,30
51692,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,SAUDI ARABIA,69.3,41.58,30
51701,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,VIET NAM,25.0,0.0,36
51702,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,2,CHINA,37.0,0.0,36
51703,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,"TANZANIA, UNITED REPUBLIC OF",112.0,0.0,36
51704,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,29,SPAIN,70.0,0.0,36
51706,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,16,AUSTRALIA,59.0,0.0,36
51707,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,INDONESIA,22.0,0.0,46
51708,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,UNITED STATES,105.0,0.0,41
51709,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,CHINA,21.0,0.0,36
51714,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,SINGAPORE,23.0,0.0,36
51715,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,THAILAND,20.0,0.0,26
51719,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,"KOREA, REPUBLIC OF",46.0,0.0,36
51722,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,VIET NAM,32.0,0.0,36
51723,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,16,"TAIWAN, PROVINCE OF CHINA",51.0,0.0,36
51724,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,CHINA,26.0,0.0,40
51725,EPX,Travel Agency,Online,2 way Comprehensive Plan,Yes,27,INDONESIA,22.0,0.0,36
51726,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,"KOREA, REPUBLIC OF",41.0,0.0,30
51727,EPX,Travel Agency,Online,Cancellation Plan,No,25,THAILAND,14.0,0.0,39
51731,EPX,Travel Agency,Online,Cancellation Plan,No,14,INDIA,10.0,0.0,28
51739,EPX,Travel Agency,Online,Cancellation Plan,No,4,CHINA,21.0,0.0,36
51740,EPX,Travel Agency,Online,Cancellation Plan,No,11,UNITED STATES,24.0,0.0,47
51741,EPX,Travel Agency,Online,Cancellation Plan,No,11,UNITED STATES,24.0,0.0,31
51742,EPX,Travel Agency,Online,Cancellation Plan,No,10,MALAYSIA,15.0,0.0,36
51744,EPX,Travel Agency,Online,Cancellation Plan,No,13,CHINA,19.0,0.0,36
51753,EPX,Travel Agency,Online,Cancellation Plan,No,9,HONG KONG,22.0,0.0,36
51757,EPX,Travel Agency,Online,Cancellation Plan,No,25,CHINA,22.0,0.0,36
51758,EPX,Travel Agency,Online,Cancellation Plan,No,3,MALAYSIA,10.0,0.0,51
51759,EPX,Travel Agency,Online,Cancellation Plan,No,15,VIET NAM,10.0,0.0,54
51760,EPX,Travel Agency,Online,Cancellation Plan,No,15,VIET NAM,10.0,0.0,48
51764,EPX,Travel Agency,Online,Cancellation Plan,No,22,INDIA,10.0,0.0,39
51765,EPX,Travel Agency,Online,Cancellation Plan,No,28,SINGAPORE,10.0,0.0,39
51769,EPX,Travel Agency,Online,Cancellation Plan,No,7,THAILAND,17.0,0.0,65
51771,EPX,Travel Agency,Online,Cancellation Plan,No,17,SINGAPORE,10.0,0.0,30
51778,EPX,Travel Agency,Online,Cancellation Plan,No,6,MALAYSIA,10.0,0.0,24
51781,EPX,Travel Agency,Online,Cancellation Plan,No,4,CAMBODIA,38.0,0.0,36
51790,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,PHILIPPINES,29.0,0.0,36
51791,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,9,SINGAPORE,20.0,0.0,51
51792,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,AUSTRALIA,41.0,0.0,36
51794,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,13,SINGAPORE,23.0,0.0,30
51797,KML,Travel Agency,Online,Value Plan,Yes,27,INDONESIA,28.0,10.64,48
51798,RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15.0,6.0,59
51801,RAB,Airlines,Online,Value Plan,No,14,BRUNEI DARUSSALAM,15.0,6.0,35
51802,RAB,Airlines,Online,Value Plan,No,7,BRUNEI DARUSSALAM,23.0,9.2,29
51804,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,26,UNITED KINGDOM,48.5,31.53,23
51805,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,4,MALAYSIA,31.0,20.15,46
51807,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,7,THAILAND,31.0,20.15,39
51809,SSI,Airlines,Online,Ticket Protector,No,4,SINGAPORE,4.12,1.16,48
51811,JZI,Airlines,Online,Basic Plan,No,4,BRUNEI DARUSSALAM,18.0,6.3,43
51813,JZI,Airlines,Online,Basic Plan,No,13,CHINA,40.0,14.0,47
51814,JZI,Airlines,Online,Basic Plan,No,12,"TAIWAN, PROVINCE OF CHINA",22.0,7.7,33
51815,JZI,Airlines,Online,Basic Plan,No,5,CHINA,26.0,9.1,50
51816,JZI,Airlines,Online,Basic Plan,No,9,PHILIPPINES,18.0,6.3,49
51818,JZI,Airlines,Online,Basic Plan,No,18,VIET NAM,22.0,7.7,53
51821,JZI,Airlines,Online,Basic Plan,No,9,PHILIPPINES,18.0,6.3,39
51823,JZI,Airlines,Online,Basic Plan,No,21,THAILAND,18.0,6.3,36
51824,JZI,Airlines,Online,Basic Plan,No,23,CHINA,26.0,9.1,42
51826,JZI,Airlines,Online,Value Plan,No,16,UNITED STATES,73.0,25.55,36
51832,C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,27.0,6.75,69
51835,C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,32.5,8.13,31
51836,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,33.5,8.38,32
51838,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,65.0,16.25,41
51840,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,33.5,8.38,34
51841,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,27.0,6.75,31
51842,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,25.2,6.3,24
51843,C2B,Airlines,Online,Bronze Plan,Yes,6,SINGAPORE,16.0,4.0,40
51844,C2B,Airlines,Online,Bronze Plan,Yes,21,SINGAPORE,53.0,13.25,28
51845,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,67.0,16.75,30
51846,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,20.0,5.0,49
51847,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,13.5,3.38,43
51848,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,33.5,8.38,29
51850,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,33.5,8.38,50
51852,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16.2,4.05,47
51854,C2B,Airlines,Online,Silver Plan,Yes,20,SINGAPORE,72.0,18.0,29
51855,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,47.5,11.88,27
51856,C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,27.0,6.75,60
51858,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,22.5,5.63,42
51859,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,29.5,7.38,34
51861,C2B,Airlines,Online,Gold Plan,No,13,SINGAPORE,33.5,8.38,29
51862,C2B,Airlines,Online,Gold Plan,No,13,SINGAPORE,69.0,17.25,29
51863,C2B,Airlines,Online,Gold Plan,No,29,SINGAPORE,51.0,12.75,43
51878,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,20,MALAYSIA,39.6,23.76,47
51879,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,20,AUSTRALIA,29.7,17.82,29
51883,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,13,CANADA,89.1,53.46,36
51884,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,23,NEW ZEALAND,118.8,71.28,31
51886,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,69.3,41.58,36
51887,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,CANADA,9.9,5.94,53
51890,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,MALAYSIA,29.7,17.82,49
51891,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,CANADA,69.3,41.58,44
51894,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,10,CZECH REPUBLIC,19.8,11.88,36
51895,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,14,CZECH REPUBLIC,19.8,11.88,36
51898,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,29,FINLAND,69.3,41.58,34
51905,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,THAILAND,35.0,0.0,36
51908,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,VIET NAM,35.0,0.0,36
51913,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,UNITED ARAB EMIRATES,112.0,0.0,36
51918,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,"TAIWAN, PROVINCE OF CHINA",106.0,0.0,36
51927,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,PHILIPPINES,87.0,0.0,36
51929,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,AUSTRALIA,101.0,0.0,36
51930,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,"TAIWAN, PROVINCE OF CHINA",83.0,0.0,36
51931,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,2,MALAYSIA,20.0,0.0,43
51932,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,CHINA,28.0,0.0,36
51935,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,AUSTRALIA,29.0,0.0,22
51936,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,HONG KONG,27.0,0.0,27
51937,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,27,UNITED KINGDOM,70.0,0.0,36
51938,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,MALAYSIA,21.0,0.0,46
51941,EPX,Travel Agency,Online,Cancellation Plan,No,3,PHILIPPINES,18.0,0.0,36
51945,EPX,Travel Agency,Online,Cancellation Plan,No,2,INDONESIA,11.0,0.0,29
51947,EPX,Travel Agency,Online,Cancellation Plan,No,13,AUSTRALIA,24.0,0.0,36
51955,EPX,Travel Agency,Online,Cancellation Plan,No,16,HONG KONG,16.0,0.0,36
51956,EPX,Travel Agency,Online,Cancellation Plan,No,19,THAILAND,18.0,0.0,46
51958,EPX,Travel Agency,Online,Cancellation Plan,No,15,"TAIWAN, PROVINCE OF CHINA",76.0,0.0,36
51959,EPX,Travel Agency,Online,Cancellation Plan,No,8,MALAYSIA,10.0,0.0,39
51963,EPX,Travel Agency,Online,Cancellation Plan,No,21,THAILAND,10.0,0.0,21
51964,EPX,Travel Agency,Online,Cancellation Plan,No,16,CHINA,46.0,0.0,36
51967,EPX,Travel Agency,Online,Cancellation Plan,No,13,PHILIPPINES,10.0,0.0,32
51971,EPX,Travel Agency,Online,Cancellation Plan,No,11,"KOREA, REPUBLIC OF",23.0,0.0,35
51972,EPX,Travel Agency,Online,Cancellation Plan,No,2,SINGAPORE,10.0,0.0,23
51973,EPX,Travel Agency,Online,Cancellation Plan,No,10,MACAO,17.0,0.0,55
51974,EPX,Travel Agency,Online,Cancellation Plan,No,12,SINGAPORE,20.0,0.0,37
51980,EPX,Travel Agency,Online,Cancellation Plan,No,10,THAILAND,23.0,0.0,34
51981,EPX,Travel Agency,Online,Cancellation Plan,No,18,SINGAPORE,80.0,0.0,34
51982,EPX,Travel Agency,Online,Cancellation Plan,No,12,UNITED STATES,80.0,0.0,34
51985,EPX,Travel Agency,Online,Cancellation Plan,No,18,THAILAND,63.0,0.0,36
51988,EPX,Travel Agency,Online,Cancellation Plan,No,13,UNITED STATES,48.0,0.0,40
51991,EPX,Travel Agency,Online,Cancellation Plan,No,5,HONG KONG,26.0,0.0,36
51994,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,7,SINGAPORE,33.0,0.0,36
51998,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,5,MYANMAR,20.0,0.0,36
52007,RAB,Airlines,Online,Value Plan,No,18,BRUNEI DARUSSALAM,15.0,6.0,61
52009,RAB,Airlines,Online,Value Plan,No,24,BRUNEI DARUSSALAM,23.0,9.2,37
52010,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,13,MALAYSIA,26.5,17.23,23
52011,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,17,THAILAND,25.0,16.25,34
52012,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,12,THAILAND,26.5,17.23,45
52013,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,11,JAPAN,36.5,23.73,34
52020,JZI,Airlines,Online,Basic Plan,No,8,PHILIPPINES,22.0,7.7,63
52022,JZI,Airlines,Online,Basic Plan,No,8,CHINA,26.0,9.1,55
52027,JZI,Airlines,Online,Basic Plan,No,10,HONG KONG,26.0,9.1,45
52028,JZI,Airlines,Online,Basic Plan,No,28,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,42
52029,JZI,Airlines,Online,Basic Plan,No,25,HONG KONG,26.0,9.1,33
52031,JZI,Airlines,Online,Basic Plan,No,15,CHINA,26.0,9.1,51
52033,JZI,Airlines,Online,Basic Plan,No,4,INDONESIA,18.0,6.3,37
52035,JZI,Airlines,Online,Basic Plan,No,6,VIET NAM,18.0,6.3,27
52039,JZI,Airlines,Online,Value Plan,No,10,CHINA,45.0,15.75,44
52040,JZI,Airlines,Online,Value Plan,No,10,CHINA,45.0,15.75,45
52041,JZI,Airlines,Online,Value Plan,No,9,THAILAND,33.0,11.55,58
52167,C2B,Airlines,Online,Bronze Plan,Yes,5,SINGAPORE,21.0,5.25,32
52168,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,16.0,4.0,27
52169,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,17.5,4.38,42
52170,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16.0,4.0,43
52171,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,16.0,4.0,52
52173,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,32.0,8.0,38
52174,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16.0,4.0,42
52176,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,27.0,6.75,34
52177,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,20.0,5.0,73
52178,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16.2,4.05,33
52179,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16.0,4.0,27
52181,C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,72.0,18.0,25
52183,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,22.5,5.63,29
52184,C2B,Airlines,Online,Silver Plan,No,20,SINGAPORE,72.0,18.0,57
52185,C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,39.0,9.75,27
52186,C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,22.5,5.63,60
52200,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,MALAYSIA,29.7,17.82,44
52201,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,NEW ZEALAND,89.1,53.46,56
52204,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,79.2,47.52,58
52207,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,MALAYSIA,29.7,17.82,49
52209,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,MALAYSIA,29.7,17.82,49
52214,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,AUSTRALIA,19.8,11.88,30
52215,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,89.1,53.46,27
52216,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,25,MALAYSIA,49.5,29.7,39
52217,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,49.5,29.7,35
52219,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,UNITED ARAB EMIRATES,89.1,53.46,38
52223,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,2,UNITED ARAB EMIRATES,9.9,5.94,31
52224,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,14,JAPAN,39.6,23.76,39
52225,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,CHINA,25.0,0.0,64
52229,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,UKRAINE,104.0,0.0,36
52230,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,THAILAND,23.0,0.0,66
52234,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,"KOREA, REPUBLIC OF",112.0,0.0,36
52237,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,MYANMAR,20.0,0.0,36
52238,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,SINGAPORE,36.0,0.0,36
52239,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,16,CHINA,112.0,0.0,36
52240,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,THAILAND,20.0,0.0,61
52242,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,"KOREA, REPUBLIC OF",36.0,0.0,36
52244,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,INDIA,33.0,0.0,43
52248,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,CHINA,55.0,0.0,36
52253,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,MALAYSIA,41.0,0.0,43
52255,EPX,Travel Agency,Online,2 way Comprehensive Plan,Yes,25,TURKEY,79.0,0.0,36
52260,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,PHILIPPINES,47.0,0.0,36
52261,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,VIET NAM,52.0,0.0,36
52263,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,CHINA,55.0,0.0,36
52266,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,INDONESIA,33.0,0.0,36
52267,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,INDONESIA,55.0,0.0,36
52271,EPX,Travel Agency,Online,Cancellation Plan,No,14,CHINA,10.0,0.0,29
52272,EPX,Travel Agency,Online,Cancellation Plan,No,3,MALAYSIA,19.0,0.0,36
52274,EPX,Travel Agency,Online,Cancellation Plan,No,9,CANADA,13.0,0.0,41
52275,EPX,Travel Agency,Online,Cancellation Plan,No,9,THAILAND,10.0,0.0,46
52276,EPX,Travel Agency,Online,Cancellation Plan,No,27,CHINA,31.0,0.0,36
52278,EPX,Travel Agency,Online,Cancellation Plan,No,5,"TAIWAN, PROVINCE OF CHINA",24.0,0.0,36
52282,EPX,Travel Agency,Online,Cancellation Plan,No,11,SINGAPORE,53.0,0.0,36
52285,EPX,Travel Agency,Online,Cancellation Plan,No,16,THAILAND,18.0,0.0,36
52286,EPX,Travel Agency,Online,Cancellation Plan,No,12,INDONESIA,66.0,0.0,36
52287,EPX,Travel Agency,Online,Cancellation Plan,No,29,INDIA,60.0,0.0,36
52291,EPX,Travel Agency,Online,Cancellation Plan,No,23,HUNGARY,80.0,0.0,36
52297,EPX,Travel Agency,Online,Cancellation Plan,No,22,"KOREA, REPUBLIC OF",71.0,0.0,54
52298,EPX,Travel Agency,Online,Cancellation Plan,No,22,HONG KONG,32.0,0.0,50
52300,EPX,Travel Agency,Online,Cancellation Plan,No,3,SINGAPORE,10.0,0.0,52
52308,EPX,Travel Agency,Online,Cancellation Plan,No,13,SINGAPORE,22.0,0.0,36
52316,EPX,Travel Agency,Online,Cancellation Plan,No,9,VIET NAM,36.0,0.0,36
52318,EPX,Travel Agency,Online,Cancellation Plan,No,16,SINGAPORE,11.0,0.0,36
52320,EPX,Travel Agency,Online,Cancellation Plan,No,2,THAILAND,11.0,0.0,32
52323,EPX,Travel Agency,Online,Cancellation Plan,No,23,THAILAND,10.0,0.0,55
52324,EPX,Travel Agency,Online,Cancellation Plan,No,12,INDIA,13.0,0.0,46
52325,EPX,Travel Agency,Online,Cancellation Plan,No,17,HONG KONG,34.0,0.0,54
52326,EPX,Travel Agency,Online,Cancellation Plan,No,6,FRANCE,22.0,0.0,36
